"","default","student","balance","income"
"1711","No","No","954.59816775902","50139.092990091"
"1712","No","No","1057.9404153634","45514.672526421"
"1713","No","No","381.3874762368","28265.086089103"
"1714","No","No","793.18685564596","35555.780280169"
"1715","No","No","1078.9103846075","54419.786552196"
"1716","No","Yes","1311.0984831085","21189.238403086"
"1717","No","No","38.29557624523","37186.551593278"
"1718","No","No","756.21669963203","36513.921210849"
"1719","No","No","56.869377717282","56245.065400061"
"1720","No","No","1189.7480394451","30315.88513496"
"1721","No","No","1337.390877408","51507.500917286"
"1722","No","Yes","1255.4992145423","16703.01736765"
"1723","No","No","1211.8679263639","42777.582344986"
"1724","No","No","318.87727081832","50069.02432659"
"1725","No","No","336.07054518445","38595.911546089"
"1726","No","No","934.49049258573","31043.408327101"
"1727","No","No","812.48829787397","42721.300696978"
"1728","No","No","1184.683903858","37937.952645261"
"1729","No","Yes","1737.6075933159","7153.5396661369"
"1730","No","No","94.120720705208","36303.941584777"
"1731","No","No","994.67443820043","33002.339051365"
"1732","No","No","0","21809.218509088"
"1733","No","No","1006.468829794","44563.770804478"
"1734","No","No","331.92281852894","47779.926562685"
"1735","No","No","967.13525539754","23278.665909931"
"1736","No","No","132.15842903692","26878.47212888"
"1737","No","No","813.74099290091","30975.214086435"
"1738","No","Yes","0","15986.241969298"
"1739","No","No","529.26495899847","38814.606698984"
"1740","No","No","743.05593170497","40944.563804485"
"1741","No","No","27.701132695725","45540.943895287"
"1742","No","No","1299.9246693592","44214.540906833"
"1743","No","No","906.54176263333","27074.774743334"
"1744","No","No","1451.1794756742","53556.552103281"
"1745","No","No","1027.5665313167","48558.087283399"
"1746","No","No","1047.2274214374","40974.728128351"
"1747","No","No","1452.6032928546","28989.043954813"
"1748","No","Yes","1190.5441119879","20291.171976232"
"1749","Yes","No","1858.9045150328","35525.213926666"
"1750","No","Yes","1152.5202243688","12699.405867675"
"1751","No","No","831.59518659501","37372.828273651"
"1752","No","No","922.696676206","34622.619341982"
"1753","No","Yes","469.45641511398","13944.893399421"
"1754","No","No","474.82921913767","41288.829103345"
"1755","No","Yes","1485.2721175426","10300.855441937"
"1756","No","Yes","943.34755591768","19977.891765702"
"1757","No","No","1789.4645117869","27427.004566429"
"1758","No","No","659.54319765296","21835.171798378"
"1759","No","Yes","1319.5340049907","24032.544118677"
"1760","No","Yes","514.36826584926","18934.683467587"
"1761","No","No","1244.4651978012","40036.008079348"
"1762","No","No","946.81005073495","41237.769252798"
"1763","No","Yes","535.68602013897","11019.606930876"
"1764","No","No","682.81845876443","33026.003738043"
"1765","No","No","1190.4859598224","38553.574792876"
"1766","No","No","171.00118921561","42749.130710704"
"1767","No","Yes","1238.0166157953","26854.366275342"
"1768","No","No","1037.1576993466","36034.578366292"
"1769","No","Yes","464.83531041563","19121.228647685"
"1770","No","No","124.69903195916","65211.074213763"
"1771","No","No","667.20306082668","44682.83155662"
"1772","No","No","1111.0609978414","50301.475683988"
"1773","No","No","1142.3965399275","33740.442978525"
"1774","No","No","778.83016559065","44257.331032537"
"1775","No","No","1412.0247547105","47727.564626488"
"1776","No","No","986.08181602082","52009.399645834"
"1777","No","No","1251.7840194082","32721.144044251"
"1778","No","No","149.02448843901","33398.462367042"
"1779","No","No","465.08553459872","43480.568486297"
"1780","No","No","1031.1267957264","41022.095640174"
"1781","Yes","No","1478.1240694126","31515.344492648"
"1782","No","No","789.00070567225","35798.472637862"
"1783","No","Yes","790.29594030002","14086.448368716"
"1784","No","Yes","1123.5950474397","16082.905709163"
"1785","No","No","1370.1094957363","40101.379131458"
"1786","No","No","396.51358719682","41969.746773658"
"1787","No","No","682.07836553162","30736.887652161"
"1788","No","No","338.73598102449","44923.045529359"
"1789","No","Yes","1056.3294759082","16000.841774323"
"1790","No","No","927.21178095199","44368.883094691"
"1791","No","No","634.6961045279","32594.692234933"
"1792","No","No","833.53311297342","40526.305619329"
"1793","No","Yes","1345.2306269047","18518.715689048"
"1794","No","No","550.8989669239","45347.781616879"
"1795","No","No","495.70895417856","24845.43297448"
"1796","No","No","661.42615221656","22610.310299066"
"1797","No","No","136.19958961062","20935.619113342"
"1798","No","No","480.19258533854","26084.40713659"
"1799","No","No","230.86892484491","32798.782591485"
"1800","No","No","93.570198696235","42930.779181923"
"1801","No","Yes","508.82485167607","22663.709834023"
"1802","No","Yes","970.51594661227","16584.828289037"
"1803","No","No","1324.2966707735","46875.394265697"
"1804","No","No","932.96384681066","32105.441924033"
"1805","No","No","0","31418.36913645"
"1806","No","Yes","984.76316184824","17039.973317955"
"1807","No","No","725.12050037211","47549.200750358"
"1808","No","No","246.82380967118","40953.342764949"
"1809","No","No","1051.3210914409","23859.431800611"
"1810","No","Yes","926.892612598","19445.9371721"
"1811","No","Yes","1024.0248847769","18545.89964374"
"1812","No","No","699.84202422219","41985.257673202"
"1813","No","Yes","1036.3235141045","14108.454519622"
"1814","No","No","321.10880674807","36275.142885399"
"1815","No","No","0","41152.173950013"
"1816","No","Yes","1299.1873236692","19878.747349852"
"1817","No","No","763.37530931419","40978.141181549"
"1818","No","Yes","808.74277185834","9775.5813959104"
"1819","No","No","808.50750364816","34543.018801288"
"1820","No","Yes","677.55282577291","20745.015325625"
"1821","No","Yes","904.00892671562","13996.501895776"
"1822","No","Yes","102.16677162938","26266.362819482"
"1823","No","No","1218.346514576","43930.989891283"
"1824","No","Yes","774.41383713044","12289.864373074"
"1825","No","No","1309.5643741088","47432.432781126"
"1826","No","No","921.99899075907","31553.734048716"
"1827","No","No","629.69620845554","60230.219005593"
"1828","No","No","77.502938630968","31050.155821486"
"1829","Yes","No","1772.855483748","42080.106836186"
"1830","No","No","960.23769205278","53418.510829153"
"1831","No","No","664.65298789837","56677.621412367"
"1832","No","No","109.91873397249","33419.006888831"
"1833","Yes","Yes","1790.3605365433","14306.823602407"
"1834","No","No","1425.8016285504","34015.849870635"
"1835","No","Yes","1167.6201240976","23502.212823138"
"1836","No","No","891.19214622356","35862.167302748"
"1837","No","Yes","1124.2593117371","23168.923446421"
"1838","No","No","1796.1143755494","31862.575289463"
"1839","No","No","237.97618564815","38229.517864975"
"1840","No","No","1353.2649239331","43888.883057422"
"1841","No","Yes","1176.5500603762","18662.598828591"
"1842","No","Yes","1229.4414977373","12158.044657866"
"1843","No","No","270.5481250205","34258.83122728"
"1844","No","Yes","722.05542012202","14661.524562409"
"1845","Yes","No","1170.1989741489","46692.104775222"
"1846","No","No","840.13650515828","38738.177153157"
"1847","No","Yes","873.641237177","21810.611990171"
"1848","No","No","434.24334035421","57146.426104101"
"1849","No","No","605.27444735603","58469.475493295"
"1850","No","No","428.84216189484","36980.139270193"
"1851","No","No","1662.7621916381","36691.562186102"
"1852","No","No","682.71241174822","33175.183045196"
"1853","No","No","598.51377695253","42584.120810842"
"1854","No","No","1088.2547651534","32617.59348072"
"1855","No","No","911.05223291062","38629.518360301"
"1856","No","No","538.16002275673","44654.093181562"
"1857","No","No","721.74382181713","21162.742715651"
"1858","No","Yes","438.51736710074","17400.390854152"
"1859","No","Yes","516.86544901295","20179.346058198"
"1860","No","No","811.17120285537","42185.443571486"
"1861","No","No","775.98183455919","68179.761202979"
"1862","No","No","285.40000135511","39398.565354495"
"1863","Yes","No","1554.8163187233","26430.489404919"
"1864","No","No","1057.0152122796","54652.710332695"
"1865","No","Yes","673.81242706844","17672.287983653"
"1866","No","No","689.6873623832","24085.434827478"
"1867","No","Yes","1400.3445886173","14768.696219981"
"1868","No","No","601.41729053968","41490.61584442"
"1869","No","Yes","754.85955874082","18996.836703841"
"1870","No","No","639.66526148889","49977.294955523"
"1871","No","No","765.77244506105","35122.02737981"
"1872","No","No","220.36895765069","24019.310559994"
"1873","No","No","47.30266754204","38293.311142555"
"1874","No","Yes","780.72239871692","23819.7887922"
"1875","No","No","168.81349546902","57262.754504571"
"1876","No","No","1557.6409514342","46030.262088547"
"1877","Yes","No","1891.1096143065","34448.693854621"
"1878","No","Yes","688.74754836273","26662.376604636"
"1879","No","No","452.00787706652","39990.765692357"
"1880","No","No","574.49119284902","31632.62424466"
"1881","No","No","572.16613865999","43807.219045768"
"1882","No","No","946.77074603344","26618.52276098"
"1883","No","No","523.90869476404","43928.637933276"
"1884","No","No","1146.3583852766","44840.024959726"
"1885","No","No","1646.6139188223","39347.456799652"
"1886","No","No","1216.2023094393","43656.128891743"
"1887","No","No","1184.8996250596","53896.902247932"
"1888","No","No","1416.0655548628","40371.284588742"
"1889","No","No","431.9427413593","46658.013814119"
"1890","No","Yes","521.03306639073","16887.160392473"
"1891","No","Yes","806.99611121047","15964.996975619"
"1892","No","No","775.44392753938","33781.781065121"
"1893","No","No","942.27990831967","24683.380806889"
"1894","No","Yes","1261.2571382186","26085.07611764"
"1895","No","No","509.37089223081","39546.472643902"
"1896","No","No","1389.3864522944","39707.989545469"
"1897","Yes","Yes","1836.1617645455","18944.807875684"
"1898","No","No","196.48299043198","41972.984954564"
"1899","No","No","1348.888866061","40548.752712541"
"1900","No","No","661.60202525599","43157.119279007"
"1901","No","No","718.98672283789","21044.673831811"
"1902","No","No","451.12932412664","39849.71323949"
"1903","No","Yes","114.4182415978","12540.907277886"
"1904","No","Yes","889.01231271351","10382.936800938"
"1905","No","No","1046.1353243658","47218.81678969"
"1906","No","Yes","1263.8748306207","18520.063670075"
"1907","No","No","1109.0346342771","29759.636303425"
"1908","No","No","698.40538116629","33265.4358443"
"1909","No","No","1328.9671255282","51721.371611144"
"1910","No","Yes","1199.8092441663","19538.027485605"
"1911","No","No","1261.7784526506","26767.923283653"
"1912","No","No","605.36569425034","39002.229643286"
"1913","No","No","550.63988615832","35648.390628671"
"1914","No","No","894.27509552637","36513.539198246"
"1915","No","No","1163.5345738003","46173.768243076"
"1916","No","Yes","1061.7550862802","17502.819641848"
"1917","No","Yes","1204.5496303077","19058.984542983"
"1918","No","No","1666.415623828","18916.374862988"
"1919","No","No","412.902060867","49060.923739366"
"1920","No","No","595.06597339819","29842.886049903"
"1921","No","Yes","836.00576832017","7404.7158430371"
"1922","No","No","178.15451569866","28785.962096957"
"1923","No","Yes","627.64532077699","17868.444846021"
"1924","No","No","1004.2550953163","36895.865549294"
"1925","No","No","1195.399568293","34333.9299148"
"1926","No","No","515.63563554901","51072.847016986"
"1927","No","No","1242.1103778613","37980.758366138"
"1928","No","Yes","153.26103973744","14027.79074043"
"1929","No","No","1086.7402859291","42451.993081247"
"1930","No","No","280.9590497182","29998.857303346"
"1931","No","No","955.88141429198","48657.790365912"
"1932","No","No","1093.2822576017","18844.250391527"
"1933","No","No","734.08794544303","22342.550346743"
"1934","No","No","793.82938773188","45089.552062505"
"1935","No","Yes","410.4961872224","25838.197364136"
"1936","No","Yes","677.65319661213","18930.077199437"
"1937","No","No","814.55387449195","39148.558373284"
"1938","No","No","800.17734563935","43547.39816826"
"1939","No","Yes","300.7955043292","19673.674058354"
"1940","Yes","Yes","1748.6808492348","13715.424378303"
"1941","No","No","0","54901.822213432"
"1942","Yes","No","1807.6844907032","42308.954453705"
"1943","No","No","833.07056294364","36330.262085281"
"1944","No","No","794.46432701752","32431.820551451"
"1945","No","No","631.59801133518","46841.110964393"
"1946","No","No","108.24945261237","45264.564793789"
"1947","No","No","1040.3964343096","41395.288251283"
"1948","No","Yes","1207.0524826376","24747.889969265"
"1949","No","No","67.230439071113","45751.447932128"
"1950","No","No","438.39890382946","40576.742122224"
"1951","No","No","708.57979498359","21728.820197183"
"1952","No","No","775.40221164083","41857.578028197"
"1953","No","No","0","49459.275484274"
"1954","No","No","610.50673546753","52124.23357367"
"1955","No","No","845.34326446808","34216.754363782"
"1956","No","No","181.91977853135","37725.24735537"
"1957","No","No","272.98784070525","63566.365994978"
"1958","No","No","805.09633270973","40236.899630335"
"1959","No","No","226.85570475018","33014.893327907"
"1960","No","No","0","39576.434651585"
"1961","No","No","691.92882879193","23957.714877685"
"1962","No","No","1674.1978299405","54658.074146221"
"1963","No","Yes","715.717417436","27285.333236239"
"1964","No","No","339.43342965469","44889.874906701"
"1965","No","Yes","767.3371316798","21979.646531196"
"1966","No","No","1088.4880963253","38171.372073357"
"1967","No","No","28.567390844713","35414.578276346"
"1968","No","Yes","792.57756159973","21347.273449775"
"1969","No","Yes","1093.1150204362","22593.081608783"
"1970","No","No","408.4892466239","35984.561683511"
"1971","No","No","1214.83096837","38224.962052671"
"1972","No","Yes","850.15988659343","26764.292461686"
"1973","No","Yes","1078.662962939","25945.178964287"
"1974","No","No","403.64645291367","55458.891245624"
"1975","No","No","1378.1698873314","48152.987852483"
"1976","No","No","306.99520258085","43504.305236464"
"1977","No","No","1569.3808352179","42414.625355776"
"1978","No","Yes","1377.269683413","17077.242106023"
"1979","No","Yes","656.37905697659","26578.883557206"
"1980","No","Yes","1654.6327345085","23687.357206599"
